"English","French"
"Don't {{c::discount}} that possibility.","N'écarte pas cette éventualité."
"I knew who did it.","Je savais qui {{c::l'avait}} fait."
"Tom has a lot of {{c::gray}} hair.","Tom a beaucoup de cheveux gris."
"Tom has a lot of gray hair.","Tom a beaucoup de cheveux {{c::gris}}."
"He has a nice ass.","Il a un beau {{c::cul}}."
"He's got a nice ass.","Il a un beau {{c::cul}}."
"The day after christmas it snowed.","Le {{c::lendemain}} de noël il a neigé."
"The dog is {{c::crossing}} the street.","Le chien traverse la rue."
"I think that's highly {{c::unlikely}}.","Je pense que c'est hautement improbable."
"What do you want in return?","Que {{c::souhaitez-vous}} en retour ?"
"Don't {{c::cave}} into their demands.","Ne cède pas à ses exigences."
"Tom is {{c::thirteen}} years old.","Tom a treize ans."
"Tom is thirteen years old.","Tom a {{c::treize}} ans."
"Tom is {{c::twelve}} years old.","Tom a douze ans."
"Tom is twelve years old.","Tom a {{c::douze}} ans."
"I don't like talking with {{c::strangers}}.","Je n'aime pas parler aux étrangers."
"I don't like talking with strangers.","Je n'aime pas parler aux {{c::étrangers}}."
"I don't like his {{c::shallow}} personality.","Je n'aime pas sa personnalité superficielle."
"Jim will not come today.","{{c::jim}} ne viendra pas aujourd'hui."
"Don't laugh at his {{c::expense}}.","Ne riez pas à ses dépens."
"I want to go together with {{c::emily}}.","Je veux aller avec emily."
"She {{c::suggested}} that he try it.","Elle lui suggéra de l'essayer."
"Shouldn't we ask tom?","Ne {{c::devrions}} nous pas demander à tom ?"
"She went on with the work.","Elle a {{c::poursuivi}} le travail."
"I don't like being {{c::controlled}}.","Je n'aime pas que l'on me contrôle."
"I don't like being controlled.","Je n'aime pas que {{c::l'on}} me contrôle."
"She made a mess of the work.","Elle a {{c::gâché}} le travail."
"I'm terrible at {{c::chess}}.","Je suis mauvais aux échecs."
"I'm terrible at chess.","Je suis mauvais aux {{c::échecs}}."
"I want you to {{c::dig}} a hole.","Je veux que vous creusiez un trou."
"I am in your hands.","Je suis entre vos {{c::mains}}."
"He is deeply {{c::attached}} to her.","Il est très attaché à elle."
"He is deeply attached to her.","Il est très {{c::attaché}} à elle."
"She {{c::travelled}} around europe.","Elle fit le tour de l’europe."
"I'll tell him so then.","Je vais le lui dire {{c::alors}}."
"I don't want to go swimming.","Je n'ai pas envie {{c::d'aller}} nager."
"Actually, yes.","En fait, {{c::si}}."
"I'm not cut out to be a {{c::politician}}.","Je n'ai pas l'étoffe d'un politicien."
"It's soft like {{c::wool}}.","C'est doux comme de la laine."
"It's soft like wool.","C'est doux comme de la {{c::laine}}."
"He does well in {{c::physics}}.","Il est bon en physique."
"He does well in physics.","Il est bon en {{c::physique}}."
"What was tom's {{c::reaction}}?","Quelle a été la réaction de tom ?"
"What was tom's reaction?","Quelle a été la {{c::réaction}} de tom ?"
"I would like a cup of coffee.","{{c::j'apprécierais}} une tasse de café."
"None were wearing seat {{c::belts}}.","Aucun ne portait de ceinture de sécurité."
"He decided to continue the plan.","Il a décidé de {{c::poursuivre}} le plan."
"He decided to get on with the plan.","Il a décidé de {{c::poursuivre}} le plan."
"Everybody's under {{c::suspicion}}.","Tout le monde est suspect."
"He has a long nose.","Il a un long {{c::nez}}."
"We ran out of food.","Nous {{c::fûmes}} à court de nourriture."
"We walked around the {{c::pond}}.","Nous marchâmes autour de l'étang."
"He likes stories.","Il aime les {{c::histoires}}."
"Our refrigerator doesn't work.","Notre {{c::frigo}} ne marche pas."
"I want to be {{c::fluent}} in french.","Je veux parler le français couramment."
"He likes {{c::oranges}}.","Il aime les oranges."
"He likes oranges.","Il aime les {{c::oranges}}."
"He got an email.","Il a reçu un {{c::e-mail}}."
"I will stay here all this {{c::month}}.","Je serai là tout le mois."
"I know i can {{c::rely}} on you.","Je sais que je peux compter sur vous."
"The telephone is a means of {{c::communication}}.","Le téléphone est un moyen de communication."
"Everybody is {{c::sore}}.","Tout le monde est agacé."
"Tom is wearing a {{c::mask}}.","Tom porte un masque."
"Tom {{c::skipped}} school.","Tom a séché l'école."
"Tom skipped school.","Tom a {{c::séché}} l'école."
"The story doesn't end there.","L'histoire ne {{c::s'arrête}} pas là."
"Everybody is {{c::sore}}.","Tout le monde est vexé."
"He likes sweets.","Il aime les {{c::sucreries}}."
"I'm not sure i want to see it.","Je ne suis pas {{c::sure}} de vouloir le voir."
"I don't care what happens.","Je me fiche de ce qu’il {{c::advienne}}."
"I bought myself a dog.","Je me suis {{c::achetée}} un chien."
"That was only a figure of speech.","Ce n'était que manière de {{c::style}}."
"I don't like the dress that you're wearing.","Je n'aime pas la robe que tu {{c::portes}}."
"The doctor {{c::examined}} the baby.","Le médecin examina le bébé."
"He is the boss of our {{c::department}}.","C'est le patron de notre département."
"I don't know because i wasn't there.","Je ne sais pas {{c::car}} je n'étais pas là."
"It's human nature.","C'est la nature {{c::humaine}}."
"His car has no {{c::wheels}}.","Sa voiture n'a pas de roues."
"It won't take much time.","Ça ne {{c::prendra}} pas beaucoup de temps."
"The cat is eating the {{c::mouse}}.","Le chat mange la souris."
"He {{c::finds}} fault with everything i say.","Il critique tout ce que je dis."
"He is the boss of our {{c::department}}.","C'est le chef de notre section."
"He's got a certain {{c::charm}}.","Il a un certain charme."
"He has a certain {{c::charm}}.","Il a un certain charme."
"It has a certain {{c::charm}}.","Il a un certain charme."
"We raise beautiful {{c::rabbits}}.","Nous élevons de beaux lapins."
"A {{c::frog}} came out of the water.","Une grenouille sortit de l'eau."
"She knows i love her {{c::deeply}}.","Elle sait que je l'aime profondément."
"The cat is watching the {{c::mouse}}.","Le chat regarde la souris."
"I suggested postponing the meeting.","J'ai suggéré de {{c::reporter}} la réunion."
"{{c::wherever}} i may go, i will get lost.","Où que j'aille, je me perdrai."
"I fell from a tree.","Je suis tombé d'un {{c::arbre}}."
"Something wasn't right.","Quelque chose {{c::n'allait}} pas."
"Something was wrong.","Quelque chose {{c::n'allait}} pas."
"He took out one egg.","Il a sorti un {{c::œuf}}."
"Let's take a {{c::group}} picture.","Prenons une photo de groupe."
"I have a book in my hand.","J'ai un livre à la {{c::main}}."
"Tom {{c::trusts}} us.","Tom nous fait confiance."
"I'll be a half hour late.","J'aurai une {{c::demi-heure}} de retard."
"I was in the room.","J'étais dans la {{c::pièce}}."
